bird_x_norm,bird_y_norm,bird_vel_norm,dist_to_pipe_x_norm,pipe_top_y_norm,pipe_bottom_y_norm,pipe_gap_center_y_norm,action
0.0625,0.5771428571428572,0.25,0.22,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5821428571428572,0.2916666666666667,0.21625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5878571428571429,0.3333333333333333,0.2125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5942857142857143,0.375,0.20875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6014285714285714,0.4166666666666667,0.205,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5907142857142857,-0.625,0.20125,0.4114285714285714,0.5542857142857143,0.4828571428571429,1
0.0625,0.5807142857142857,-0.5833333333333334,0.1975,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5714285714285714,-0.5416666666666666,0.19375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5628571428571428,-0.5,0.19,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.555,-0.4583333333333333,0.18625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5478571428571428,-0.4166666666666667,0.1825,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5414285714285715,-0.375,0.17875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5357142857142857,-0.3333333333333333,0.175,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5307142857142857,-0.2916666666666667,0.17125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5264285714285715,-0.25,0.1675,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5228571428571429,-0.20833333333333334,0.16375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.52,-0.16666666666666666,0.16,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5178571428571429,-0.125,0.15625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5164285714285715,-0.08333333333333333,0.1525,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5157142857142857,-0.041666666666666664,0.14875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5157142857142857,0.0,0.145,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5164285714285715,0.041666666666666664,0.14125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5178571428571429,0.08333333333333333,0.1375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.52,0.125,0.13375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5228571428571429,0.16666666666666666,0.13,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5264285714285715,0.20833333333333334,0.12625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5307142857142857,0.25,0.1225,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5357142857142857,0.2916666666666667,0.11875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5414285714285715,0.3333333333333333,0.115,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5478571428571428,0.375,0.11125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.555,0.4166666666666667,0.1075,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5628571428571428,0.4583333333333333,0.10375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5714285714285714,0.5,0.1,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5607142857142857,-0.625,0.09625,0.4114285714285714,0.5542857142857143,0.4828571428571429,1
0.0625,0.5507142857142857,-0.5833333333333334,0.0925,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5414285714285715,-0.5416666666666666,0.08875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5328571428571428,-0.5,0.085,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.525,-0.4583333333333333,0.08125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5178571428571429,-0.4166666666666667,0.0775,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5114285714285715,-0.375,0.07375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5057142857142857,-0.3333333333333333,0.07,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5007142857142857,-0.2916666666666667,0.06625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.49642857142857144,-0.25,0.0625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4928571428571429,-0.20833333333333334,0.05875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.49,-0.16666666666666666,0.055,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
